text,filename,,,
"Året i Danmark Det danske år har mange traditioner. Om vinteren fejrer man jul: Familien samles den 24. december, spiser and eller flæskesteg og danser om juletræet. I februar kommer fastelavn — børnene klæder sig ud og slår katten af tønden. Om foråret fejrer mange påske med gule påskeæg og frokoster, der varer hele dagen. Og til sankthans i juni tænder danskerne bål ved stranden og synger sammen. Mange siger, at de ikke kan undvære traditionerne — de samler familien og lyser op i den mørke vinter. Der findes også traditioner, som ikke står i kalenderen. Når en dansker fylder rundt — 30, 40 eller 50 år — hejses flaget, og der holdes tit en stor fest for familie og venner. Og i december har børnene en julekalender med 24 små gaver eller stykker chokolade, så de kan tælle dagene, indtil det endelig bliver juleaften. Mange nye borgere fortæller, at de først forstod Danmark, da de blev inviteret med til en højtid. Man behøver ikke at kende alle sange eller regler — det vigtigste er, at man kommer, smiler og prøver at synge med. Hvis du ikke ved, hvad du skal tage med, kan du altid spørge værten"," blomster eller chokolade er aldrig forkert. Til sidst et godt råd: Skriv årets højtider ind i din egen kalender. Så ved du, hvorfor butikkerne pludselig er fyldt med fastelavnsboller i februar, og hvorfor hele landet dufter af bål en lun aften i juni. Samtale: juleaften hos naboen — Hej Amir! Hvad skal du lave i julen? — Ærligt talt ved jeg det ikke endnu. Vi fejrer jo ikke jul i min familie. — Så skal du da fejre den hos os! Vi samles klokken seks og spiser flæskesteg. — Tusind tak! Men jeg kender ikke jeres traditioner. Hvad skal jeg gøre? — Du skal bare komme. Min mor siger altid, at det vigtigste er, at man ikke sidder alene juleaften. — Skal jeg tage noget med? — Du behøver ikke, men en lille ting til værtinden er altid velkommen. Chokolade for eksempel. — Og hvad sker der efter maden? — Så danser vi om juletræet og synger. Bagefter åbner børnene deres gaver. — Så må jeg hellere øve mig på en julesang! — Bare rolig. Ingen bliver sure, hvis du ikke kan teksten. Man synger bare med, så godt man kan. — Jeg glæder mig allerede. Og jeg lover, at jeg ikke kommer for sent! — Perfekt — så siger vi den 24. klokken seks. Det bliver en rigtig hyggelig aften.",d0-l27-t.mp3,,
en tradition,d0-l27-v01.mp3,,,
at fejre,d0-l27-v02.mp3,,,
jul,d0-l27-v03.mp3,,,
juleaften,d0-l27-v04.mp3,,,
påske,d0-l27-v05.mp3,,,
fastelavn,d0-l27-v06.mp3,,,
sankthans,d0-l27-v07.mp3,,,
at samles,d0-l27-v09.mp3,,,
at klæde sig ud,d0-l27-v10.mp3,,,
et juletræ,d0-l27-v11.mp3,,,
at synge,d0-l27-v12.mp3,,,
at undvære,d0-l27-v13.mp3,,,
mørk,d0-l27-v14.mp3,,,
en højtid,d0-l27-v15.mp3,,,
en vært,d0-l27-v18.mp3,,,
et flag,d0-l27-v19.mp3,,,
en værtinde,d0-l27-v21.mp3,,,
at love,d0-l27-v22.mp3,,,
I februar kommer fastelavn — børnene klæder sig ud og slår katten af tønden.,d0-l27-r1.mp3,,,
familien samles til jul,d0-l27-l7.mp3,,,
"Når en dansker fylder rundt — 30, 40 eller 50 år — hejses flaget, og der holdes tit en stor fest for familie og venner.",d0-l27-r10.mp3,,,
blomster eller chokolade er aldrig forkert,d0-l27-l11.mp3,,,
"— Så skal du da fejre den hos os! Vi samles klokken seks og spiser flæskesteg. — Tusind tak! Men jeg kender ikke jeres traditioner. Hvad skal jeg gøre? — Du skal bare komme. Min mor siger altid, at det vigtigste er, at man ikke sidder alene juleaften.",d0-l27-r14.mp3,,,
vi danser om juletræet,d0-l27-l18.mp3,,,
"Hvis vejret er godt, kan vi være ved stranden.",d0-l28-a.mp3,,,
"Planer til sankthans — Hej Sara! Skal vi holde sankthans sammen i år? — Ja! Hvis vejret er godt, kan vi være ved stranden. — God idé. Hvem tager maden med? — Jeg tager salater og brød med. Kan du købe drikkevarer? — Selvfølgelig. Og hvis det regner, holder vi festen hjemme hos mig. — Perfekt! Jeg glæder mig allerede. — Det bliver hyggeligt — vi synger og tænder bålet klokken ni. I Danmark planlægger man tidligt. En invitation til en fødselsdag kommer tit tre-fire uger før festen, og værten forventer et klart svar: Kommer du, eller kommer du ikke? Det er helt normalt at svare, at man desværre ikke kan — men man skal svare! Til mange fester laver man et sammenskudsgilde: Alle gæster tager en ret med, så værten ikke skal lave alt selv. En tager en salat med, en anden bager en kage, og en tredje køber drikkevarer. På den måde bliver festen billigere, og alle føler, at de hjælper. Husk også, at danskerne kommer præcis. Hvis der står klokken 18 i invitationen, ringer gæsterne på døren klokken 18 — hverken en halv time før eller en time senere. Og hvis du bliver forsinket, sender du en besked, så værten ikke venter med maden. Fødselsdag på arbejdet I Danmark fejres fødselsdage også på arbejdspladsen — men på en særlig måde: Den, der har fødselsdag, giver selv kagen! Hvis du har fødselsdag, tager du altså brød eller kage med til dine kolleger, og de synger måske en fødselsdagssang for dig. Runde fødselsdage er noget særligt. Hvis en kollega fylder 50, samler de andre tit penge ind til en fælles gave, og der holdes en lille reception med taler og flag på bordet. Private fester planlægges i god tid. Mange sender invitationen som en besked, og nederst står der tit S.U. og en dato — det betyder, at man skal svare senest den dag. Hvis du ikke svarer, ved værten ikke, hvor meget mad der skal købes. Et sidste råd: Man aflyser aldrig i sidste øjeblik uden en god grund. Danskerne planlægger alt efter, hvem der kommer, og en tom stol ved bordet husker de længe. Hvis du ikke kan komme, siger du det, så snart du ved det — så er alt i orden.",d0-l28-t.mp3,,,
"Hvis det regner, bliver vi inde.",d0-l28-c1.mp3,,,
"Hvis du ikke kan, siger du bare til.",d0-l28-c2.mp3,,,
Skal vi holde en fest?,d0-l28-c3.mp3,,,
Jeg tager kagen med.,d0-l28-c4.mp3,,,
hvis,d0-l28-v01.mp3,,,
at holde en fest,d0-l28-v02.mp3,,,
at glæde sig til,d0-l28-v05.mp3,,,
drikkevarer,d0-l28-v06.mp3,,,
en salat,d0-l28-v07.mp3,,,
inde,d0-l28-v10.mp3,,,
ude,d0-l28-v11.mp3,,,
hjemme hos mig,d0-l28-v12.mp3,,,
at sige til,d0-l28-v13.mp3,,,
en invitation,d0-l28-v15.mp3,,,
et sammenskudsgilde,d0-l28-v17.mp3,,,
en ret,d0-l28-v18.mp3,,,
S.U. (svar udbedes),d0-l28-v21.mp3,,,
at aflyse,d0-l28-v22.mp3,,,
at samle ind,d0-l28-v23.mp3,,,
en reception,d0-l28-v24.mp3,,,
"— Og hvis det regner, holder vi festen hjemme hos mig. — Perfekt! Jeg glæder mig allerede.",d0-l28-r1.mp3,,,
jeg glæder mig til festen,d0-l28-l6.mp3,,,
"Til mange fester laver man et sammenskudsgilde: Alle gæster tager en ret med, så værten ikke skal lave alt selv.",d0-l28-r9.mp3,,,
alle gæster tager en ret med,d0-l28-l10.mp3,,,
"I Danmark fejres fødselsdage også på arbejdspladsen — men på en særlig måde: Den, der har fødselsdag, giver selv kagen!",d0-l28-r13.mp3,,,
"Ved du, hvor sprogskolen ligger?",d0-l29-a.mp3,,,
"Uddannelse i Danmark I Danmark går børn i folkeskole i ti år — den er gratis. Bagefter vælger de unge en ungdomsuddannelse: gymnasiet eller en erhvervsuddannelse. Voksne udlændinge lærer dansk på en sprogskole, og undervisningen er tit gratis. Mange voksne læser videre, mens de arbejder — det kalder man livslang læring. Hvis du vil vide, hvilken uddannelse der passer til dig, kan du få gratis vejledning i din kommune. Noget, der overrasker mange udlændinge, er SU — Statens Uddannelsesstøtte. Studerende over 18 år får hver måned penge af staten, mens de læser, så alle har råd til en uddannelse. Derfor spørger danske unge ikke, om de har råd til at studere, men hvad de har lyst til at lære. En anden vigtig mulighed er aftenskolen. Her kan voksne tage kurser i næsten alt — sprog, madlavning, foto eller økonomi — tit en aften om ugen. Kurserne er billige, og man møder mennesker fra hele byen. Hvis du selv vil i gang, kan du begynde på dit lokale sprogcenter. Undervisningen er gratis for de fleste nye borgere, og der findes hold både om dagen og om aftenen. Ring og spørg, hvornår næste hold starter, og om der er plads — nu ved du jo, hvordan man stiller et høfligt, indirekte spørgsmål! Samtale: opkald til sprogcentret — Sprogcenter Nord, du taler med Lone. — Goddag, det er Amir Karimi. Jeg ringer, fordi jeg gerne vil begynde på et danskkursus. — Velkommen til! Hvad vil du gerne vide? — Først vil jeg gerne vide, hvornår næste hold starter. — Det starter den første mandag i september. — Fint. Kan du også fortælle mig, om der er hold om aftenen? Jeg arbejder om dagen. — Ja, vi har aftenhold to gange om ugen, tirsdag og torsdag. — Perfekt. Og ved du, hvor lang tid der går, før jeg får svar? — Du hører fra os inden for en uge. Må jeg spørge, hvilket niveau du er på? — Jeg ved ikke helt, hvor godt mit dansk er. Er der en test? — Ja, alle nye kursister tager en lille sprogtest, så vi kan finde det rigtige hold. — Dejligt. Så tilmelder jeg mig nu. Tak for hjælpen! — Selv tak — vi glæder os til at møde dig.",d0-l29-t.mp3,,,
"Hvor ligger skolen? → Ved du, hvor skolen ligger?",d0-l29-c1.mp3,,,
"Ved du, om kurset er gratis?",d0-l29-c2.mp3,,,
"Jeg vil gerne vide, hvornår kurset begynder.",d0-l29-c3.mp3,,,
"Jeg ved ikke, hvorfor han ikke kommer.",d0-l29-c4.mp3,,,
en uddannelse,d0-l29-v01.mp3,,,
en folkeskole,d0-l29-v02.mp3,,,
et gymnasium,d0-l29-v03.mp3,,,
en erhvervsuddannelse,d0-l29-v04.mp3,,,
undervisning,d0-l29-v05.mp3,,,
en elev,d0-l29-v07.mp3,,,
et kursus,d0-l29-v08.mp3,,,
at vælge,d0-l29-v09.mp3,,,
vejledning,d0-l29-v11.mp3,,,
om,d0-l29-v13.mp3,,,
at vide (ved),d0-l29-v14.mp3,,,
SU (Statens Uddannelsesstøtte),d0-l29-v15.mp3,,,
en studerende,d0-l29-v16.mp3,,,
at have råd til,d0-l29-v17.mp3,,,
en aftenskole,d0-l29-v18.mp3,,,
et sprogcenter,d0-l29-v20.mp3,,,
at tilmelde sig,d0-l29-v21.mp3,,,
en kursist,d0-l29-v22.mp3,,,
I Danmark går børn i folkeskole i ti år — den er gratis.,d0-l29-r1.mp3,,,
undervisningen er gratis,d0-l29-l7.mp3,,,
"Studerende over 18 år får hver måned penge af staten, mens de læser, så alle har råd til en uddannelse.",d0-l29-r10.mp3,,,
kurserne er billige,d0-l29-l11.mp3,,,
"— Kan du også fortælle mig, om der er hold om aftenen? Jeg arbejder om dagen. — Ja, vi har aftenhold to gange om ugen, tirsdag og torsdag.",d0-l29-r14.mp3,,,
"Jeg synes, at hans dansk bliver bedre hver måned.",d0-l30-a.mp3,,,
"Forældremødet — Velkommen! Hvordan går det med Amir i skolen? — Det går rigtig godt. Han er god til matematik og engelsk. — Dejligt! Og hvad med dansk? — Jeg synes, at hans dansk bliver bedre hver måned. Han taler meget i timerne. — Vi læser også dansk derhjemme hver aften. — Det er perfekt. Jeg tror, at det hjælper rigtig meget. — Er der noget, vi skal øve mere? — Måske stavning. Men I skal ikke bekymre jer — han klarer sig godt! Ud over det store forældremøde holder skolen hvert år en skole-hjem-samtale. Det er et kort, personligt møde, hvor læreren, barnet og forældrene taler sammen om, hvordan det går — både fagligt og socialt. Man må altid bede om en tolk, hvis sproget stadig er svært"," det er helt normalt, og skolen betaler. Kommunikationen mellem skole og hjem foregår i appen Aula. Her sendes beskeder om lektier, ture og fester, og her melder man også sit barn syg. Tjek den hver dag — mange praktiske informationer står kun dér. Til sidst: Danske lærere roser meget. Sætninger som ""han klarer sig godt"" eller ""hun er blevet meget bedre"" skal tages alvorligt — det er ægte ros, ikke bare høflighed. Og hvis læreren synes, at der er et problem, siger han det direkte, men venligt. Spørg gerne: ""Hvad kan vi gøre derhjemme?"" Det spørgsmål elsker alle lærere. Fritid efter skole De fleste danske børn går til noget efter skole: fodbold, svømning, spejder eller musik. Det kalder man fritidsaktiviteter, og de betyder meget for børnenes venskaber. Mange forældre synes, at én aktivitet om ugen er nok, for børnene skal også have tid til at lege frit. Foreningerne drives tit af frivillige — måske bliver du selv træner en dag! Kontingentet er lavt, og hvis pengene er små, kan kommunen i mange tilfælde hjælpe med at betale. Spørg skolen"," ingen synes, at det er pinligt. Efter skoletid går mange yngre børn i SFO — en fritidsordning på skolen, hvor de leger, indtil forældrene henter dem. Her øver børnene sproget helt naturligt, og pædagogerne tror, at netop legen er den hurtigste vej til dansk. Mange nye forældre tror, at lektier er det vigtigste — men danske lærere siger tit, at venner og fritid er lige så vigtige. Et barn, der trives, lærer nemlig bedst. Så hvis dit barn vil gå til fodbold med klassen, så sig ja — det er også sprogundervisning.",d0-l30-t.mp3,
"Jeg synes, at skolen er god.",d0-l30-c1.mp3,,,
"Jeg tror, at han bliver læge.",d0-l30-c2.mp3,,,
Hun er god til matematik.,d0-l30-c3.mp3,,,
Hvordan går det med Amir?,d0-l30-c4.mp3,,,
et forældremøde,d0-l30-v01.mp3,,,
at synes,d0-l30-v02.mp3,,,
at tro,d0-l30-v03.mp3,,,
god til,d0-l30-v04.mp3,,,
matematik,d0-l30-v05.mp3,,,
engelsk,d0-l30-v06.mp3,,,
stavning,d0-l30-v07.mp3,,,
derhjemme,d0-l30-v09.mp3,,,
at bekymre sig,d0-l30-v10.mp3,,,
at klare sig,d0-l30-v11.mp3,,,
en skole-hjem-samtale,d0-l30-v15.mp3,,,
en tolk,d0-l30-v16.mp3,,,
at rose,d0-l30-v18.mp3,,,
fagligt,d0-l30-v20.mp3,,,
en fritidsaktivitet,d0-l30-v21.mp3,,,
en SFO (skolefritidsordning),d0-l30-v22.mp3,,,
et kontingent,d0-l30-v23.mp3,,,
"— Er der noget, vi skal øve mere? — Måske stavning. Men I skal ikke bekymre jer — han klarer sig godt!",d0-l30-r1.mp3,,,
han klarer sig godt,d0-l30-l7.mp3,,,
"Man må altid bede om en tolk, hvis sproget stadig er svært"," det er helt normalt, og skolen betaler.",d0-l30-r10.mp3,,
hvad kan vi gøre derhjemme,d0-l30-l11.mp3,,,
"Efter skoletid går mange yngre børn i SFO — en fritidsordning på skolen, hvor de leger, indtil forældrene henter dem.",d0-l30-r14.mp3,,,
han går til fodbold,d0-l30-l18.mp3,,,
Roskilde Festival er den største i Nordeuropa.,d0-l31-a.mp3,,,
"Musik i Danmark Danskerne elsker musik — fra gamle sange til ny pop. Hver sommer holder landet mange festivaler. Roskilde Festival er den største i Nordeuropa: over 100.000 mennesker bor i telt en hel uge! Mange synes, at livemusik er bedre end musik i høretelefoner, fordi stemningen er stærkere. De fleste danske børn lærer at spille et instrument i skolen, og fællessang er stadig populær — til fester synger alle med. Roskilde Festival er ikke kun musik. Festivalen ejes af en fond, og hele overskuddet gives til velgørenhed — det synes mange er den smukkeste tradition af dem alle. Tusindvis af frivillige arbejder gratis en hel uge, fordi de elsker stemningen og fællesskabet. Men man behøver ikke en festivalbillet for at høre musik. Om sommeren spilles der gratis koncerter i parkerne i de fleste byer, og mange kirker holder koncerter, hvor alle kan komme ind. Selv de mindste byer har tit et spillested, hvor lokale bands øver og optræder. Under coronaårene opdagede danskerne noget nyt: fællessang i fjernsynet. Hver morgen sang hele landet med på gamle sange hjemme fra sofaen, og programmet blev det mest populære i mange år. Det viser noget vigtigt: For danskerne er musik ikke en konkurrence om at synge bedst — det er en måde at være sammen på. Samtale: skal vi til koncert? — Har du set, at der er gratis koncert i parken på lørdag? — Nej! Hvem spiller? — Et lokalt band og en ung sangerinde. Min kollega siger, at hun er byens bedste stemme. — Bedre end dem, vi hørte sidste sommer? — Det tror jeg. Og stemningen i parken er altid hyggeligere end i en stor sal. — Det er rigtigt. Billetter til de store koncerter bliver også dyrere og dyrere. — Præcis. Det her er gratis — og græsset er blødere end et sæde! — Ha! Skal vi tage en kurv med? Kaffe, brød og lidt frugt? — God idé. Jeg tager et tæppe med, hvis du køber kaffen. — Aftale. Hvornår begynder musikken? — Klokken fire. Men vi skal komme tidligere, hvis vi vil have den bedste plads. — Så siger vi klokken tre. Og hvad gør vi, hvis det regner? — Så tager vi bare en stor paraply med. Min kollega siger, at det ikke bliver regnvejr på lørdag. — Perfekt. Jeg glæder mig — det bliver sommerens hyggeligste dag!",d0-l31-t.mp3,,,
billig → billigere → billigst,d0-l31-c1.mp3,,,
god → bedre → bedst,d0-l31-c2.mp3,,,
mere spændende,d0-l31-c3.mp3,,,
Livemusik er bedre end Spotify.,d0-l31-c4.mp3,,,
en sang,d0-l31-v01.mp3,,,
en sanger,d0-l31-v03.mp3,,,
et instrument,d0-l31-v04.mp3,,,
en festival,d0-l31-v05.mp3,,,
en koncert,d0-l31-v06.mp3,,,
livemusik,d0-l31-v07.mp3,,,
høretelefoner,d0-l31-v08.mp3,,,
en stemning,d0-l31-v09.mp3,,,
et telt,d0-l31-v10.mp3,,,
fællessang,d0-l31-v11.mp3,,,
spændende,d0-l31-v13.mp3,,,
end,d0-l31-v14.mp3,,,
et overskud,d0-l31-v15.mp3,,,
velgørenhed,d0-l31-v16.mp3,,,
en frivillig,d0-l31-v17.mp3,,,
et spillested,d0-l31-v18.mp3,,,
at optræde,d0-l31-v19.mp3,,,
en sangerinde,d0-l31-v21.mp3,,,
en kurv,d0-l31-v23.mp3,,,
"Mange synes, at livemusik er bedre end musik i høretelefoner, fordi stemningen er stærkere.",d0-l31-r1.mp3,,,
musikken er bedre live,d0-l31-l8.mp3,,,
"Festivalen ejes af en fond, og hele overskuddet gives til velgørenhed — det synes mange er den smukkeste tradition af dem alle.",d0-l31-r10.mp3,,,
der spilles gratis koncerter i parkerne,d0-l31-l11.mp3,,,
— Og stemningen i parken er altid hyggeligere end i en stor sal. — Det er rigtigt. Billetter til de store koncerter bliver også dyrere og dyrere.,d0-l31-r14.mp3,,,
Hvad synes du om dansk musik?,d0-l32-a.mp3,,,
"Musiksmag — Hvad hører du, når du træner? — Mest pop og lidt rock. Og dig? — Jeg er vild med jazz. Jeg synes, at det er den bedste musik til en rolig aften. — Jazz siger mig ærligt talt ikke noget. Er det ikke lidt kedeligt? — Slet ikke! Live er det meget bedre end på telefonen. — Måske skal jeg prøve. Men koncertbilletter er tit for dyre… — Der er gratis jazz i parken hver søndag i juli. Skal vi tage derhen sammen? — Ja, hvorfor ikke! Hvis det er gratis, er det den rigtige pris! Musiksmag er et perfekt smalltalk-emne i Danmark — på arbejdet, til fester og i toget. Danskerne spørger gerne, hvad du hører, og de bliver glade, hvis du kender en dansk sanger eller to. Nævn Kim Larsen, og selv den mest stille kollega begynder at fortælle minder! Der er dog én uskreven regel: Man må gerne sige, at noget ikke siger en noget, men man griner aldrig ad andres smag. Din kollega hører måske gammel dansktop, din nabo elsker hård metal — og begge dele er helt i orden. Smag diskuteres, men den dømmes ikke. Vil du udvikle din egen smag på dansk, så lav en playliste med danske sange og læs teksterne, mens du lytter. Sange er langsommere end samtaler, ordene gentages, og melodien hjælper hukommelsen. Mange siger, at de har lært halvdelen af deres dansk gennem musik — og det er faktisk ikke en dårlig metode. Musikkens steder Vil du høre musik i Danmark, behøver du ikke vente på sommerens festivaler. De fleste byer har et kulturhus eller et lille spillested, hvor der spilles koncerter hele året. Billetterne koster tit under hundrede kroner, og nogle aftener er gratis — især når lokale bands øver sig foran publikum. Bibliotekerne overrasker mange: Dér kan man låne musik, og nogle steder holdes der små koncerter mellem bogreolerne. Kirkerne bruges også til musik"," en kirkekoncert er rolig, gratis og åben for alle — man behøver ikke at være religiøs. Mange udlændinge synes, at dansk musik er svær at forstå i starten, fordi ordene synges hurtigt. Men teksterne gentages jo, og efter nogle uger synger man pludselig med uden at tænke over det. Vælg én sang om ugen, læs teksten, og lyt til den på vej til arbejde. Et godt råd til sidst: Spørg dine kolleger, hvad de hørte, da de var unge. Musiksmag er personlig, men minderne deler folk gerne — og så har du en samtale, der aldrig bliver kedelig.",d0-l32-t.mp3,,
